time(1)          time(2)          stran(1)         stran(2)         stran(3)         stran(4)         stran(5)         stran(6)         stress(1)        stress(2)        stress(3)        stress(4)        stress(5)        stress(6)        statev(001)      statev(002)      statev(003)      statev(004)      statev(005)      statev(006)      statev(007)      statev(008)      statev(009)      statev(010)      statev(011)      statev(012)      statev(013)      statev(014)      statev(015)      statev(016)      statev(017)      statev(018)      statev(019)      statev(020)      statev(021)      statev(022)      statev(023)      statev(024)      statev(025)      statev(026)      statev(027)      statev(028)      statev(029)      statev(030)      statev(031)      statev(032)      statev(033)      statev(034)      statev(035)      statev(036)      statev(037)      statev(038)      statev(039)      statev(040)      statev(041)      statev(042)      statev(043)      statev(044)      statev(045)      statev(046)      statev(047)      statev(048)      statev(049)      statev(050)      statev(051)      statev(052)      statev(053)      statev(054)      statev(055)      statev(056)      statev(057)      statev(058)      statev(059)      statev(060)      statev(061)      statev(062)      statev(063)      statev(064)      statev(065)      statev(066)      statev(067)      statev(068)      
0.19700000E-01   0.19700000E-01   -.78552525E-01   0.58337331E-01   0.58337331E-01    0.0000000        0.0000000        0.0000000       -162.80205       -36.541592       -36.541592        0.0000000        0.0000000        0.0000000       0.62061865        0.0000000       0.37938289E-01    102.34946        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.908740        100.04563        100.04563        0.0000000        0.0000000        0.0000000        55475.000       0.41214087E-03    0.0000000        0.0000000        0.0000000        1.0000000       0.15806679        0.0000000       0.15806679        0.0000000       0.15806307       0.15806679        1.0000000        0.0000000       0.15806679        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.19725000E-01   0.19725000E-01   -.78652211E-01   0.58414775E-01   0.58414775E-01    0.0000000        0.0000000        0.0000000       -162.80521       -36.542301       -36.542301        0.0000000        0.0000000        0.0000000       0.62070811        0.0000000       0.37938800E-01    102.35144        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.908622        100.04569        100.04569        0.0000000        0.0000000        0.0000000        55475.000       0.41109326E-03    0.0000000        0.0000000        0.0000000        1.0000000       0.15827132        0.0000000       0.15827132        0.0000000       0.15826760       0.15827132        1.0000000        0.0000000       0.15827132        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.19750000E-01   0.19750000E-01   -.78751897E-01   0.58492219E-01   0.58492219E-01    0.0000000        0.0000000        0.0000000       -162.80838       -36.543012       -36.543012        0.0000000        0.0000000        0.0000000       0.62079758        0.0000000       0.37939313E-01    102.35343        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.908504        100.04575        100.04575        0.0000000        0.0000000        0.0000000        55475.000       0.41004963E-03    0.0000000        0.0000000        0.0000000        1.0000000       0.15847585        0.0000000       0.15847585        0.0000000       0.15847214       0.15847585        1.0000000        0.0000000       0.15847585        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.19775000E-01   0.19775000E-01   -.78851583E-01   0.58569663E-01   0.58569663E-01    0.0000000        0.0000000        0.0000000       -162.81153       -36.543721       -36.543721        0.0000000        0.0000000        0.0000000       0.62088706        0.0000000       0.37939825E-01    102.35542        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.908386        100.04581        100.04581        0.0000000        0.0000000        0.0000000        55475.000       0.40900998E-03    0.0000000        0.0000000        0.0000000        1.0000000       0.15868039        0.0000000       0.15868039        0.0000000       0.15867667       0.15868039        1.0000000        0.0000000       0.15868039        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.19800000E-01   0.19800000E-01   -.78951269E-01   0.58647107E-01   0.58647107E-01    0.0000000        0.0000000        0.0000000       -162.81469       -36.544430       -36.544430        0.0000000        0.0000000        0.0000000       0.62097653        0.0000000       0.37940337E-01    102.35741        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.908268        100.04587        100.04587        0.0000000        0.0000000        0.0000000        55475.000       0.40797427E-03    0.0000000        0.0000000        0.0000000        1.0000000       0.15888492        0.0000000       0.15888492        0.0000000       0.15888120       0.15888492        1.0000000        0.0000000       0.15888492        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.19825000E-01   0.19825000E-01   -.79050955E-01   0.58724551E-01   0.58724551E-01    0.0000000        0.0000000        0.0000000       -162.81786       -36.545141       -36.545141        0.0000000        0.0000000        0.0000000       0.62106602        0.0000000       0.37940849E-01    102.35939        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.908150        100.04593        100.04593        0.0000000        0.0000000        0.0000000        55475.000       0.40694249E-03    0.0000000        0.0000000        0.0000000        1.0000000       0.15908945        0.0000000       0.15908945        0.0000000       0.15908573       0.15908945        1.0000000        0.0000000       0.15908945        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.19850000E-01   0.19850000E-01   -.79150641E-01   0.58801995E-01   0.58801995E-01    0.0000000        0.0000000        0.0000000       -162.82101       -36.545849       -36.545849        0.0000000        0.0000000        0.0000000       0.62115551        0.0000000       0.37941360E-01    102.36138        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.908032        100.04598        100.04598        0.0000000        0.0000000        0.0000000        55475.000       0.40591463E-03    0.0000000        0.0000000        0.0000000        1.0000000       0.15929398        0.0000000       0.15929398        0.0000000       0.15929026       0.15929398        1.0000000        0.0000000       0.15929398        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.19875000E-01   0.19875000E-01   -.79250327E-01   0.58879438E-01   0.58879438E-01    0.0000000        0.0000000        0.0000000       -162.82418       -36.546561       -36.546561        0.0000000        0.0000000        0.0000000       0.62124500        0.0000000       0.37941874E-01    102.36337        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.907913        100.04604        100.04604        0.0000000        0.0000000        0.0000000        55475.000       0.40489065E-03    0.0000000        0.0000000        0.0000000        1.0000000       0.15949851        0.0000000       0.15949851        0.0000000       0.15949480       0.15949851        1.0000000        0.0000000       0.15949851        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.19900000E-01   0.19900000E-01   -.79350013E-01   0.58956882E-01   0.58956882E-01    0.0000000        0.0000000        0.0000000       -162.82734       -36.547269       -36.547269        0.0000000        0.0000000        0.0000000       0.62133450        0.0000000       0.37942385E-01    102.36536        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.907795        100.04610        100.04610        0.0000000        0.0000000        0.0000000        55475.000       0.40387054E-03    0.0000000        0.0000000        0.0000000        1.0000000       0.15970305        0.0000000       0.15970305        0.0000000       0.15969933       0.15970305        1.0000000        0.0000000       0.15970305        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.19925000E-01   0.19925000E-01   -.79449699E-01   0.59034326E-01   0.59034326E-01    0.0000000        0.0000000        0.0000000       -162.83051       -36.547981       -36.547981        0.0000000        0.0000000        0.0000000       0.62142400        0.0000000       0.37942898E-01    102.36735        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.907677        100.04616        100.04616        0.0000000        0.0000000        0.0000000        55475.000       0.40285428E-03    0.0000000        0.0000000        0.0000000        1.0000000       0.15990758        0.0000000       0.15990758        0.0000000       0.15990386       0.15990758        1.0000000        0.0000000       0.15990758        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.19950000E-01   0.19950000E-01   -.79549385E-01   0.59111770E-01   0.59111770E-01    0.0000000        0.0000000        0.0000000       -162.83367       -36.548689       -36.548689        0.0000000        0.0000000        0.0000000       0.62151351        0.0000000       0.37943409E-01    102.36934        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.907559        100.04622        100.04622        0.0000000        0.0000000        0.0000000        55475.000       0.40184185E-03    0.0000000        0.0000000        0.0000000        1.0000000       0.16011211        0.0000000       0.16011211        0.0000000       0.16010839       0.16011211        1.0000000        0.0000000       0.16011211        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.19975000E-01   0.19975000E-01   -.79649071E-01   0.59189214E-01   0.59189214E-01    0.0000000        0.0000000        0.0000000       -162.83684       -36.549400       -36.549400        0.0000000        0.0000000        0.0000000       0.62160302        0.0000000       0.37943923E-01    102.37132        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.907441        100.04628        100.04628        0.0000000        0.0000000        0.0000000        55475.000       0.40083324E-03    0.0000000        0.0000000        0.0000000        1.0000000       0.16031664        0.0000000       0.16031664        0.0000000       0.16031292       0.16031664        1.0000000        0.0000000       0.16031664        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.20000000E-01   0.20000000E-01   -.79748757E-01   0.59266658E-01   0.59266658E-01    0.0000000        0.0000000        0.0000000       -162.84001       -36.550112       -36.550112        0.0000000        0.0000000        0.0000000       0.62169254        0.0000000       0.37944436E-01    102.37332        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.907323        100.04634        100.04634        0.0000000        0.0000000        0.0000000        55475.000       0.39982841E-03    0.0000000        0.0000000        0.0000000        1.0000000       0.16052117        0.0000000       0.16052117        0.0000000       0.16051746       0.16052117        1.0000000        0.0000000       0.16052117        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.20025000E-01   0.20025000E-01   -.79848443E-01   0.59344102E-01   0.59344102E-01    0.0000000        0.0000000        0.0000000       -162.84317       -36.550822       -36.550822        0.0000000        0.0000000        0.0000000       0.62178206        0.0000000       0.37944949E-01    102.37531        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.907205        100.04640        100.04640        0.0000000        0.0000000        0.0000000        55475.000       0.39882737E-03    0.0000000        0.0000000        0.0000000        1.0000000       0.16072571        0.0000000       0.16072571        0.0000000       0.16072199       0.16072571        1.0000000        0.0000000       0.16072571        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.20050000E-01   0.20050000E-01   -.79948128E-01   0.59421545E-01   0.59421545E-01    0.0000000        0.0000000        0.0000000       -162.84634       -36.551534       -36.551534        0.0000000        0.0000000        0.0000000       0.62187159        0.0000000       0.37945462E-01    102.37730        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.907087        100.04646        100.04646        0.0000000        0.0000000        0.0000000        55475.000       0.39783007E-03    0.0000000        0.0000000        0.0000000        1.0000000       0.16093024        0.0000000       0.16093024        0.0000000       0.16092652       0.16093024        1.0000000        0.0000000       0.16093024        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.20075000E-01   0.20075000E-01   -.80047814E-01   0.59498989E-01   0.59498989E-01    0.0000000        0.0000000        0.0000000       -162.84951       -36.552244       -36.552244        0.0000000        0.0000000        0.0000000       0.62196112        0.0000000       0.37945974E-01    102.37929        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.906969        100.04652        100.04652        0.0000000        0.0000000        0.0000000        55475.000       0.39683651E-03    0.0000000        0.0000000        0.0000000        1.0000000       0.16113477        0.0000000       0.16113477        0.0000000       0.16113105       0.16113477        1.0000000        0.0000000       0.16113477        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.20100000E-01   0.20100000E-01   -.80147500E-01   0.59576433E-01   0.59576433E-01    0.0000000        0.0000000        0.0000000       -162.85266       -36.552953       -36.552953        0.0000000        0.0000000        0.0000000       0.62205066        0.0000000       0.37946486E-01    102.38128        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.906851        100.04657        100.04657        0.0000000        0.0000000        0.0000000        55475.000       0.39584667E-03    0.0000000        0.0000000        0.0000000        1.0000000       0.16133930        0.0000000       0.16133930        0.0000000       0.16133558       0.16133930        1.0000000        0.0000000       0.16133930        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.20125000E-01   0.20125000E-01   -.80247186E-01   0.59653877E-01   0.59653877E-01    0.0000000        0.0000000        0.0000000       -162.85583       -36.553664       -36.553664        0.0000000        0.0000000        0.0000000       0.62214020        0.0000000       0.37946999E-01    102.38327        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.906733        100.04663        100.04663        0.0000000        0.0000000        0.0000000        55475.000       0.39486053E-03    0.0000000        0.0000000        0.0000000        1.0000000       0.16154383        0.0000000       0.16154383        0.0000000       0.16154011       0.16154383        1.0000000        0.0000000       0.16154383        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.20150000E-01   0.20150000E-01   -.80346872E-01   0.59731321E-01   0.59731321E-01    0.0000000        0.0000000        0.0000000       -162.85900       -36.554375       -36.554375        0.0000000        0.0000000        0.0000000       0.62222975        0.0000000       0.37947512E-01    102.38526        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.906615        100.04669        100.04669        0.0000000        0.0000000        0.0000000        55475.000       0.39387807E-03    0.0000000        0.0000000        0.0000000        1.0000000       0.16174836        0.0000000       0.16174836        0.0000000       0.16174465       0.16174836        1.0000000        0.0000000       0.16174836        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.20175000E-01   0.20175000E-01   -.80446558E-01   0.59808765E-01   0.59808765E-01    0.0000000        0.0000000        0.0000000       -162.86216       -36.555085       -36.555085        0.0000000        0.0000000        0.0000000       0.62231930        0.0000000       0.37948024E-01    102.38725        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.906496        100.04675        100.04675        0.0000000        0.0000000        0.0000000        55475.000       0.39289927E-03    0.0000000        0.0000000        0.0000000        1.0000000       0.16195290        0.0000000       0.16195290        0.0000000       0.16194918       0.16195290        1.0000000        0.0000000       0.16195290        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.20200000E-01   0.20200000E-01   -.80546244E-01   0.59886208E-01   0.59886208E-01    0.0000000        0.0000000        0.0000000       -162.86532       -36.555795       -36.555795        0.0000000        0.0000000        0.0000000       0.62240886        0.0000000       0.37948536E-01    102.38924        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.906378        100.04681        100.04681        0.0000000        0.0000000        0.0000000        55475.000       0.39192411E-03    0.0000000        0.0000000        0.0000000        1.0000000       0.16215743        0.0000000       0.16215743        0.0000000       0.16215371       0.16215743        1.0000000        0.0000000       0.16215743        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.20225000E-01   0.20225000E-01   -.80645930E-01   0.59963652E-01   0.59963652E-01    0.0000000        0.0000000        0.0000000       -162.86849       -36.556506       -36.556506        0.0000000        0.0000000        0.0000000       0.62249842        0.0000000       0.37949049E-01    102.39123        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.906260        100.04687        100.04687        0.0000000        0.0000000        0.0000000        55475.000       0.39095258E-03    0.0000000        0.0000000        0.0000000        1.0000000       0.16236196        0.0000000       0.16236196        0.0000000       0.16235824       0.16236196        1.0000000        0.0000000       0.16236196        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.20250000E-01   0.20250000E-01   -.80745616E-01   0.60041096E-01   0.60041096E-01    0.0000000        0.0000000        0.0000000       -162.87166       -36.557217       -36.557217        0.0000000        0.0000000        0.0000000       0.62258799        0.0000000       0.37949563E-01    102.39322        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.906142        100.04693        100.04693        0.0000000        0.0000000        0.0000000        55475.000       0.38998466E-03    0.0000000        0.0000000        0.0000000        1.0000000       0.16256649        0.0000000       0.16256649        0.0000000       0.16256277       0.16256649        1.0000000        0.0000000       0.16256649        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.20275000E-01   0.20275000E-01   -.80845302E-01   0.60118540E-01   0.60118540E-01    0.0000000        0.0000000        0.0000000       -162.87482       -36.557927       -36.557927        0.0000000        0.0000000        0.0000000       0.62267756        0.0000000       0.37950075E-01    102.39521        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.906024        100.04699        100.04699        0.0000000        0.0000000        0.0000000        55475.000       0.38902033E-03    0.0000000        0.0000000        0.0000000        1.0000000       0.16277102        0.0000000       0.16277102        0.0000000       0.16276731       0.16277102        1.0000000        0.0000000       0.16277102        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.20300000E-01   0.20300000E-01   -.80944988E-01   0.60195984E-01   0.60195984E-01    0.0000000        0.0000000        0.0000000       -162.87798       -36.558636       -36.558636        0.0000000        0.0000000        0.0000000       0.62276714        0.0000000       0.37950586E-01    102.39720        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.905906        100.04705        100.04705        0.0000000        0.0000000        0.0000000        55475.000       0.38805957E-03    0.0000000        0.0000000        0.0000000        1.0000000       0.16297556        0.0000000       0.16297556        0.0000000       0.16297184       0.16297556        1.0000000        0.0000000       0.16297556        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
0.20325000E-01   0.20325000E-01   -.81044674E-01   0.60273428E-01   0.60273428E-01    0.0000000        0.0000000        0.0000000       -162.88114       -36.559344       -36.559344        0.0000000        0.0000000        0.0000000       0.62285672        0.0000000       0.37951097E-01    102.39918        1.0000000        1.0000000        1.0000002        0.0000000        0.0000000        99.905788        100.04711        100.04711        0.0000000        0.0000000        0.0000000        55475.000       0.38710237E-03    0.0000000        0.0000000        0.0000000        1.0000000       0.16318009        0.0000000       0.16318009        0.0000000       0.16317637       0.16318009        1.0000000        0.0000000       0.16318009        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000        0.0000000       
